candidate_id,base_filter,exit_model,risk_model,fold,segment,segment_start,segment_end,trades,active_days,active_days_pct,net_pnl,stress_pnl,max_drawdown,best_day_concentration,best_trade_concentration
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,29,20,0.8,423.29,394.29,-204.43,0.34435,0.34435
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,29,19,0.76,429.04,400.04,-182.74,0.41784,0.425392
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,31,20,0.8,908.81,877.81,-351.16,0.225317,0.228882
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,40,20,0.8,520.15,480.15,-186.88,0.273998,0.280227
exclude_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,42,19,0.76,964.42,922.42,-198.72,0.2271,0.189243
exclude_wednesday__fixed_r_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,fixed_r_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,34,20,0.8,493.59,459.59,-526.87,0.397111,0.397111
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,24,20,0.8,116.41,92.41,-129.11,1.873636,1.901469
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,26,19,0.76,91.52,65.52,-232.03,2.48514,2.520542
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,25,20,0.8,299.3,274.3,-117.97,0.742332,0.587036
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,24,20,0.8,190.24,166.24,-75.59,1.146499,1.16353
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,25,19,0.76,334.74,309.74,-252.01,0.679453,0.689132
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,22,20,0.8,369.53,347.53,-65.25,0.475469,0.475469
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,39,20,0.8,-63.93,-102.93,-319.47,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,38,19,0.76,515.06,477.06,-186.71,0.44158,0.44787
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,40,20,0.8,-115.6,-155.6,-521.23,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,52,20,0.8,-61.37,-113.37,-333.31,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,55,19,0.76,365.0,310.0,-325.69,0.899479,0.632
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,55,20,0.8,108.57,53.57,-427.99,2.046422,1.618311
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,35,20,0.8,-114.77,-149.77,-336.11,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,38,19,0.76,297.5,259.5,-212.66,0.764504,0.775395
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,39,20,0.8,424.13,385.13,-178.02,0.523849,0.41426
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,41,20,0.8,-76.06,-117.06,-323.15,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,47,19,0.76,491.89,444.89,-209.44,0.455793,0.468967
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,41,20,0.8,409.46,368.46,-178.02,0.542617,0.429102
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,57.0,21.0,-216.48,3.826491,3.883333
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,709.79,674.79,-208.88,0.320433,0.324998
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,575.17,543.17,-137.78,0.305475,0.305475
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,33,20,0.8,-91.79,-124.79,-329.63,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,31,19,0.76,460.09,429.09,-209.44,0.50138,0.50138
exclude_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,34,20,0.8,503.0,469.0,-161.08,0.349304,0.349304
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,40,20,0.8,-43.06,-83.06,-310.06,1.0,1.0
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,39,19,0.76,875.16,836.16,-199.16,0.259884,0.263586
exclude_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,37,20,0.8,313.53,276.53,-441.96,0.560393,0.560393
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,29,20,0.8,-48.96,-77.96,-502.66,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,28,19,0.76,-105.22,-133.22,-300.48,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,29,20,0.8,1527.54,1498.54,-281.72,0.233068,0.243044
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,29,20,0.8,-149.96,-178.96,-592.66,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,28,19,0.76,-86.22,-114.22,-313.38,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,28,20,0.8,1403.28,1375.28,-425.48,0.230546,0.264566
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,38,20,0.8,-191.62,-229.62,-622.2,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,37,19,0.76,-18.38,-55.38,-337.44,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,36,20,0.8,1791.36,1755.36,-747.94,0.270755,0.297126
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,50,20,0.8,3.5,-46.5,-647.44,75.72,92.074286
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,50,19,0.76,369.5,319.5,-367.9,0.991286,0.59069
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,48,20,0.8,2567.98,2519.98,-776.68,0.286326,0.207268
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,37,20,0.8,-90.38,-127.38,-622.2,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,371.1,336.1,-392.44,0.681811,0.588143
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,34,20,0.8,2188.84,2154.84,-376.48,0.188694,0.215758
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,44,20,0.8,-332.56,-376.56,-622.2,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,43,19,0.76,544.68,501.68,-402.18,0.46453,0.400712
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,42,20,0.8,2401.42,2359.42,-376.48,0.227066,0.196659
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,463.2,443.2,-357.98,0.695725,0.695725
exclude_10_00_10_30_plus_no_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
